index,source,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,Entire home/apt,Hotel room,Private room,Shared room
226,city scrape,40.39032,-3.71382,1,1.0,1.0,0.07534246575342465,2,1125,5.0,0.0,0.0,1.0,0.0
227,city scrape,40.42548,-3.7042,4,1.0,1.0,0.3150684931506849,3,365,4.52,1.0,0.0,0.0,0.0
228,previous scrape,40.45989,-3.69472,8,3.0,5.0,0.5445205479452054,2,364,4.77,1.0,0.0,0.0,0.0
229,previous scrape,40.41523,-3.70831,4,1.0,1.0,0.19863013698630136,2,40,4.51,1.0,0.0,0.0,0.0
230,city scrape,40.44655,-3.58128,2,1.0,1.0,0.297945205479452,1,365,4.48,1.0,0.0,0.0,0.0
231,city scrape,40.41592,-3.70177,2,1.0,1.0,0.32191780821917804,3,365,4.51,1.0,0.0,0.0,0.0
232,city scrape,40.41399,-3.70776,4,1.0,2.0,0.24315068493150682,3,1125,4.91,1.0,0.0,0.0,0.0
233,city scrape,40.40789,-3.71404,4,1.0,2.0,0.226027397260274,3,60,4.77,1.0,0.0,0.0,0.0
234,city scrape,40.4287,-3.6862,1,1.0,1.0,0.17123287671232876,3,60,4.77,0.0,0.0,1.0,0.0
235,city scrape,40.46544,-3.69534,4,2.0,2.0,0.3904109589041096,1,27,4.49,1.0,0.0,0.0,0.0
236,city scrape,40.40869,-3.71073,6,2.0,4.0,0.4657534246575342,3,1124,4.93,1.0,0.0,0.0,0.0
237,city scrape,40.42123,-3.70133,2,1.0,1.0,0.1267123287671233,30,1125,4.59,1.0,0.0,0.0,0.0
238,city scrape,40.41045,-3.7057,5,2.0,4.0,0.3150684931506849,2,1125,4.88,1.0,0.0,0.0,0.0
239,city scrape,40.41941,-3.70823,2,1.0,1.0,0.3287671232876712,3,365,4.55,1.0,0.0,0.0,0.0
240,city scrape,40.41328,-3.69498,2,1.0,1.0,0.3287671232876712,2,90,4.59,1.0,0.0,0.0,0.0
241,city scrape,40.44338,-3.69662,1,1.0,1.0,0.08904109589041095,1,60,5.0,0.0,0.0,1.0,0.0
242,city scrape,40.43747,-3.69949,2,1.0,2.0,0.3698630136986301,3,1125,4.74,1.0,0.0,0.0,0.0
243,city scrape,40.43542,-3.70755,2,1.0,1.0,0.11986301369863012,2,1125,4.86,0.0,0.0,1.0,0.0
244,city scrape,40.4287,-3.6862,1,1.0,1.0,0.1917808219178082,3,40,4.81,0.0,0.0,1.0,0.0
245,city scrape,40.4259,-3.7025,2,1.0,1.0,0.2808219178082192,14,1124,4.84,1.0,0.0,0.0,0.0
246,city scrape,40.41018,-3.70164,3,1.0,2.0,0.2328767123287671,4,1125,4.74,1.0,0.0,0.0,0.0
247,city scrape,40.42359,-3.70537,4,1.0,1.0,0.37671232876712324,3,365,4.16,1.0,0.0,0.0,0.0
248,city scrape,40.41628,-3.70364,2,1.0,1.0,0.3321917808219178,3,365,4.54,1.0,0.0,0.0,0.0
249,city scrape,40.43202,-3.60353,2,1.0,1.0,0.39383561643835613,3,1125,4.4,0.0,0.0,1.0,0.0
250,city scrape,40.43271,-3.70156,4,1.0,1.0,0.3390410958904109,3,1125,4.44,1.0,0.0,0.0,0.0
251,city scrape,40.42001,-3.70824,8,3.0,5.0,0.3664383561643835,3,120,4.6,1.0,0.0,0.0,0.0
252,city scrape,40.42885,-3.70479,2,1.0,1.0,0.3116438356164383,30,1125,4.65,1.0,0.0,0.0,0.0
253,city scrape,40.40912,-3.70074,2,1.0,2.0,0.2226027397260274,4,330,4.91,1.0,0.0,0.0,0.0
254,city scrape,40.41301,-3.70848,4,1.0,2.0,0.4383561643835616,3,180,4.88,1.0,0.0,0.0,0.0
255,city scrape,40.40808,-3.68338,3,1.0,2.0,0.1780821917808219,1,365,4.72,1.0,0.0,0.0,0.0
256,city scrape,40.41483,-3.70927,4,1.0,1.0,0.24315068493150682,3,365,4.71,1.0,0.0,0.0,0.0
257,city scrape,40.41234,-3.70186,5,2.0,4.0,0.410958904109589,4,1125,4.91,1.0,0.0,0.0,0.0
258,city scrape,40.41155,-3.69492,1,2.0,1.0,0.1780821917808219,3,1125,4.83,0.0,0.0,1.0,0.0
259,city scrape,40.41354,-3.7079,2,1.0,1.0,0.273972602739726,5,1125,4.96,1.0,0.0,0.0,0.0
260,city scrape,40.41368,-3.70544,3,1.0,2.0,0.32191780821917804,5,180,4.85,1.0,0.0,0.0,0.0
261,city scrape,40.41353,-3.70715,8,3.0,4.0,0.7602739726027397,3,180,4.86,1.0,0.0,0.0,0.0
262,city scrape,40.43812,-3.7108,1,1.0,1.0,0.04794520547945205,300,300,4.67,0.0,0.0,1.0,0.0
263,city scrape,40.424583,-3.703477,4,2.0,2.0,0.3082191780821918,1,1124,4.23,1.0,0.0,0.0,0.0
264,city scrape,40.44117,-3.64841,4,2.0,3.0,0.3047945205479452,1,20,4.91,1.0,0.0,0.0,0.0
265,city scrape,40.421505,-3.704962,4,1.0,2.0,0.34931506849315064,1,1125,4.19,1.0,0.0,0.0,0.0
266,city scrape,40.42816,-3.7045,2,1.0,1.0,0.2191780821917808,1,15,4.75,1.0,0.0,0.0,0.0
267,city scrape,40.42323,-3.70434,3,2.0,2.0,0.2808219178082192,15,1124,4.92,1.0,0.0,0.0,0.0
268,previous scrape,40.4287,-3.6862,2,1.0,2.0,0.1678082191780822,3,60,4.84,0.0,0.0,1.0,0.0
269,city scrape,40.36148,-3.59824,2,1.0,2.0,0.1267123287671233,1,1125,4.78,0.0,0.0,1.0,0.0
270,city scrape,40.41412,-3.70057,1,3.0,3.0,0.2191780821917808,2,1125,5.0,0.0,0.0,1.0,0.0
271,city scrape,40.41055,-3.70656,2,1.0,1.0,0.1815068493150685,3,1125,4.63,1.0,0.0,0.0,0.0
272,city scrape,40.40445,-3.7398,1,1.0,1.0,0.07876712328767123,4,40,4.79,0.0,0.0,1.0,0.0
273,city scrape,40.40842416579815,-3.705641127413188,2,1.0,1.0,0.1780821917808219,15,180,4.57,1.0,0.0,0.0,0.0
274,city scrape,40.40296,-3.74469,2,1.0,1.0,0.14726027397260272,2,30,4.86,0.0,0.0,1.0,0.0
275,city scrape,40.42117,-3.71103,3,1.0,1.0,0.2191780821917808,1,30,4.24,1.0,0.0,0.0,0.0
276,city scrape,40.40259,-3.6642,1,1.0,1.0,0.05821917808219178,5,1125,4.86,0.0,0.0,1.0,0.0
277,city scrape,40.42073,-3.70458,4,1.0,2.0,0.3082191780821918,2,1125,4.77,1.0,0.0,0.0,0.0
278,city scrape,40.42324,-3.70649,2,1.0,2.0,0.5308219178082192,4,180,0.0,1.0,0.0,0.0,0.0
279,city scrape,40.42929,-3.67663,4,1.0,2.0,0.3013698630136986,5,1125,4.43,1.0,0.0,0.0,0.0
280,city scrape,40.41976,-3.70146,7,3.0,7.0,0.7294520547945205,5,60,4.52,1.0,0.0,0.0,0.0
281,previous scrape,40.42204,-3.69989,2,1.0,1.0,0.44863013698630133,365,365,4.0,1.0,0.0,0.0,0.0
282,city scrape,40.42171,-3.70564,4,1.0,1.0,0.2910958904109589,2,1125,4.81,1.0,0.0,0.0,0.0
283,city scrape,40.40756,-3.70568,1,1.0,1.0,0.09246575342465753,4,16,4.79,0.0,0.0,1.0,0.0
284,city scrape,40.43778,-3.71294,4,2.0,3.0,0.589041095890411,1,1,4.6,1.0,0.0,0.0,0.0
285,city scrape,40.44544,-3.5861,2,1.0,1.0,0.2328767123287671,4,1125,5.0,1.0,0.0,0.0,0.0
286,city scrape,40.4237,-3.70258,4,2.0,2.0,0.3835616438356164,10,1125,4.83,1.0,0.0,0.0,0.0
287,city scrape,40.40948,-3.69958,2,1.0,1.0,0.113013698630137,2,1125,4.75,0.0,0.0,1.0,0.0
288,city scrape,40.4243,-3.70442,6,2.0,5.0,0.5856164383561644,4,200,4.29,1.0,0.0,0.0,0.0
289,city scrape,40.414452,-3.698227,2,1.0,1.0,0.4143835616438356,5,65,4.65,1.0,0.0,0.0,0.0
290,city scrape,40.41976,-3.70146,6,2.0,6.0,0.476027397260274,5,60,4.56,1.0,0.0,0.0,0.0
291,city scrape,40.43454,-3.70036,1,1.0,1.0,0.08561643835616438,160,1125,5.0,1.0,0.0,0.0,0.0
292,city scrape,40.41312,-3.7067,6,3.0,5.0,0.5376712328767123,3,60,4.44,1.0,0.0,0.0,0.0
293,city scrape,40.4085,-3.69743,2,1.0,2.0,0.21232876712328766,3,30,4.44,1.0,0.0,0.0,0.0
294,city scrape,40.42936,-3.7021,2,1.0,2.0,0.1952054794520548,28,365,3.73,1.0,0.0,0.0,0.0
295,city scrape,40.42146,-3.69943,4,2.0,3.0,0.3150684931506849,6,180,4.81,1.0,0.0,0.0,0.0
296,city scrape,40.43715,-3.71356,2,1.0,1.0,0.273972602739726,1,1125,4.58,0.0,0.0,1.0,0.0
297,city scrape,40.42701,-3.69553,3,1.0,2.0,0.273972602739726,14,183,4.85,1.0,0.0,0.0,0.0
298,city scrape,40.34993,-3.70594,3,1.0,1.0,0.25,5,1125,4.97,1.0,0.0,0.0,0.0
299,city scrape,40.39978,-3.72213,1,1.0,1.0,0.05821917808219178,4,20,4.98,0.0,0.0,1.0,0.0
300,city scrape,40.41697,-3.67319,2,1.0,1.0,0.1095890410958904,2,30,4.8,0.0,0.0,1.0,0.0
301,city scrape,40.41511,-3.70804,1,1.0,10.0,0.0684931506849315,1,1125,4.57,0.0,0.0,0.0,1.0
302,city scrape,40.41493,-3.70606,1,1.0,4.0,0.08904109589041095,1,1125,4.33,0.0,0.0,0.0,1.0
303,city scrape,40.41476,-3.70828,4,1.0,4.0,0.07876712328767123,1,1125,4.63,0.0,0.0,0.0,1.0
304,city scrape,40.41475,-3.70641,1,1.0,4.0,0.09246575342465753,1,1125,5.0,0.0,0.0,0.0,1.0
305,city scrape,40.41534,-3.70778,1,1.0,6.0,0.0821917808219178,2,1125,4.61,0.0,0.0,0.0,1.0
306,city scrape,40.41513,-3.70637,1,1.0,8.0,0.07191780821917808,1,1125,4.68,0.0,0.0,0.0,1.0
307,city scrape,40.41333,-3.70668,1,1.0,8.0,0.0684931506849315,1,1125,4.7,0.0,0.0,0.0,1.0
308,city scrape,40.42611,-3.69307,6,2.0,3.0,0.2568493150684931,3,1125,4.82,1.0,0.0,0.0,0.0
309,city scrape,40.41031,-3.69438,2,1.0,2.0,0.0958904109589041,60,360,4.5,1.0,0.0,0.0,0.0
310,city scrape,40.42195,-3.71018,4,1.0,1.0,0.3150684931506849,1,365,4.54,1.0,0.0,0.0,0.0
311,city scrape,40.46526,-3.65829,5,3.0,5.0,0.4691780821917808,6,1125,4.86,1.0,0.0,0.0,0.0
312,city scrape,40.42183,-3.71091,4,1.0,2.0,0.34931506849315064,3,45,4.64,1.0,0.0,0.0,0.0
313,city scrape,40.42183,-3.71091,4,2.0,2.0,0.37671232876712324,4,120,4.69,1.0,0.0,0.0,0.0
314,city scrape,40.41584,-3.70683,4,2.0,2.0,0.4726027397260274,2,1000,4.9,1.0,0.0,0.0,0.0
315,city scrape,40.40366,-3.7059,5,2.0,3.0,0.3150684931506849,3,30,4.8,1.0,0.0,0.0,0.0
316,city scrape,40.38953,-3.71413,5,2.0,3.0,0.09246575342465753,21,1125,4.76,1.0,0.0,0.0,0.0
317,city scrape,40.43122,-3.71432,2,1.0,1.0,0.19863013698630136,5,1125,4.47,1.0,0.0,0.0,0.0
318,city scrape,40.40698,-3.67882,6,3.0,4.0,0.5205479452054794,4,17,4.83,1.0,0.0,0.0,0.0
319,city scrape,40.4183,-3.70731,4,2.0,3.0,0.6780821917808219,3,90,4.94,1.0,0.0,0.0,0.0
320,city scrape,40.41544,-3.70038,3,1.0,2.0,0.2808219178082192,1,1125,4.81,1.0,0.0,0.0,0.0
321,city scrape,40.4032,-3.69777,1,1.0,1.0,0.25,1,1125,4.62,0.0,0.0,1.0,0.0
322,city scrape,40.47054,-3.68104,1,1.0,1.0,0.1404109589041096,1,2,4.9,0.0,0.0,1.0,0.0
323,city scrape,40.40339,-3.69393,2,1.0,2.0,0.1404109589041096,5,30,4.86,0.0,0.0,1.0,0.0
324,city scrape,40.4163,-3.70046,5,2.0,3.0,0.5616438356164383,2,1125,4.53,1.0,0.0,0.0,0.0
325,city scrape,40.39236,-3.69462,4,2.0,3.0,0.37671232876712324,3,60,4.7,1.0,0.0,0.0,0.0
326,city scrape,40.41536,-3.70881,4,1.0,1.0,0.589041095890411,4,1125,4.97,1.0,0.0,0.0,0.0
327,city scrape,40.4106,-3.70254,4,1.0,1.0,0.2054794520547945,2,99,4.85,0.0,0.0,1.0,0.0
328,city scrape,40.43044,-3.6537,2,1.0,1.0,0.17123287671232876,5,1125,4.83,1.0,0.0,0.0,0.0
329,city scrape,40.44349,-3.67322,1,1.0,1.0,0.06506849315068493,15,60,4.96,0.0,0.0,1.0,0.0
330,city scrape,40.42506,-3.70752,3,1.0,1.0,0.2842465753424657,7,33,4.65,1.0,0.0,0.0,0.0
331,city scrape,40.41682,-3.70233,5,2.0,2.0,0.37671232876712324,2,90,4.49,1.0,0.0,0.0,0.0
332,city scrape,40.44293,-3.67068,2,1.0,1.0,0.2328767123287671,2,1125,4.75,1.0,0.0,0.0,0.0
333,city scrape,40.42065,-3.69905,2,1.0,1.0,0.2328767123287671,3,1125,4.77,1.0,0.0,0.0,0.0
334,city scrape,40.41859,-3.70528,2,1.0,1.0,0.1232876712328767,2,1125,4.62,0.0,0.0,1.0,0.0
335,city scrape,40.42116,-3.70157,4,2.0,2.0,0.3835616438356164,2,1125,4.73,1.0,0.0,0.0,0.0
336,city scrape,40.39877,-3.69426,3,1.0,2.0,0.17123287671232876,3,60,4.62,1.0,0.0,0.0,0.0
337,previous scrape,40.41012,-3.69828,4,1.0,2.0,0.26712328767123283,2,28,4.86,1.0,0.0,0.0,0.0
338,city scrape,40.42617,-3.64297,1,1.0,1.0,0.0958904109589041,2,1125,4.63,0.0,0.0,1.0,0.0
339,city scrape,40.41568,-3.70486,2,1.0,1.0,0.13013698630136986,7,360,4.82,0.0,0.0,1.0,0.0
340,previous scrape,40.41113,-3.70364,2,1.0,1.0,0.06164383561643835,4,1125,4.62,0.0,0.0,1.0,0.0
341,city scrape,40.42117,-3.69746,2,1.0,3.0,0.29452054794520544,3,1125,4.63,1.0,0.0,0.0,0.0
342,city scrape,40.42394,-3.70396,3,1.0,2.0,0.16095890410958902,2,90,4.62,1.0,0.0,0.0,0.0
343,city scrape,40.41187,-3.69662,2,1.0,1.0,0.4691780821917808,2,1000,4.81,1.0,0.0,0.0,0.0
344,city scrape,40.43131,-3.69918,2,1.0,1.0,0.24315068493150682,3,1125,4.5,1.0,0.0,0.0,0.0
345,city scrape,40.38533,-3.71209,1,1.0,1.0,0.07534246575342465,28,1125,4.93,0.0,0.0,1.0,0.0
346,city scrape,40.42781,-3.61522,2,1.0,1.0,0.07876712328767123,10,1000,4.5,0.0,0.0,1.0,0.0
347,city scrape,40.40672,-3.69915,2,1.0,1.0,0.18835616438356162,1,1125,4.6,1.0,0.0,0.0,0.0
348,city scrape,40.41884,-3.702,3,1.0,1.0,0.3698630136986301,2,90,4.64,1.0,0.0,0.0,0.0
349,previous scrape,40.41697,-3.70949,2,1.0,1.0,0.0821917808219178,3,15,4.87,0.0,0.0,1.0,0.0
350,city scrape,40.41474,-3.70744,2,1.0,1.0,0.297945205479452,1,365,4.77,1.0,0.0,0.0,0.0
351,city scrape,40.44033,-3.61872,4,2.0,4.0,0.2636986301369863,2,1125,4.75,1.0,0.0,0.0,0.0
352,city scrape,40.40441,-3.69717,4,2.0,2.0,0.18493150684931506,15,1125,4.5,1.0,0.0,0.0,0.0
353,city scrape,40.42607,-3.70402,4,1.0,2.0,0.3390410958904109,3,1125,4.82,1.0,0.0,0.0,0.0
354,city scrape,40.41697,-3.70505,6,2.0,5.0,0.4178082191780822,3,1125,4.82,1.0,0.0,0.0,0.0
355,city scrape,40.4091847,-3.7112316,1,1.0,1.0,0.1095890410958904,2,7,5.0,0.0,0.0,1.0,0.0
356,city scrape,40.41666,-3.70222,3,1.0,2.0,0.3527397260273972,3,1125,4.73,1.0,0.0,0.0,0.0
357,city scrape,40.40776,-3.71747,2,1.0,1.0,0.5205479452054794,2,1125,4.6,1.0,0.0,0.0,0.0
358,city scrape,40.4374885559082,-3.6986610889434814,2,1.0,1.0,0.386986301369863,2,1125,4.82,1.0,0.0,0.0,0.0
359,city scrape,40.39518,-3.69349,6,3.0,3.0,0.4178082191780822,30,1125,4.76,1.0,0.0,0.0,0.0
360,city scrape,40.4217,-3.704667,4,1.0,2.0,0.297945205479452,1,1124,4.3,1.0,0.0,0.0,0.0
361,city scrape,40.41555,-3.69955,4,1.0,2.0,0.39383561643835613,2,1125,4.73,1.0,0.0,0.0,0.0
362,city scrape,40.43048,-3.70169,2,1.0,1.0,0.136986301369863,2,1125,4.91,0.0,0.0,1.0,0.0
363,city scrape,40.41464,-3.70134,6,2.0,4.0,0.4006849315068493,4,1125,4.67,1.0,0.0,0.0,0.0
364,city scrape,40.42803,-3.67591,3,2.0,2.0,0.2773972602739726,2,1125,4.89,1.0,0.0,0.0,0.0
365,city scrape,40.41677,-3.70241,4,1.0,2.0,0.386986301369863,1,1125,4.75,1.0,0.0,0.0,0.0
366,city scrape,40.4217,-3.704668,4,1.0,2.0,0.3116438356164383,1,1124,4.29,1.0,0.0,0.0,0.0
367,city scrape,40.41746,-3.70646,5,2.0,3.0,0.297945205479452,2,140,4.38,1.0,0.0,0.0,0.0
368,previous scrape,40.42562,-3.69878,4,1.0,1.0,0.2191780821917808,1,40,4.61,1.0,0.0,0.0,0.0
369,city scrape,40.4269,-3.71367,2,1.0,1.0,0.3698630136986301,1,1125,4.84,1.0,0.0,0.0,0.0
370,city scrape,40.40564,-3.65427,6,3.0,3.0,0.38013698630136983,3,1125,4.83,1.0,0.0,0.0,0.0
371,city scrape,40.41466,-3.70115,2,1.0,1.0,0.3458904109589041,3,30,4.89,1.0,0.0,0.0,0.0
372,city scrape,40.40558,-3.69366,2,1.0,1.0,0.07534246575342465,2,30,4.78,0.0,0.0,1.0,0.0
373,previous scrape,40.42545,-3.70078,4,2.0,3.0,0.24315068493150682,30,1125,4.87,1.0,0.0,0.0,0.0
374,city scrape,40.42498,-3.70893,4,1.0,3.0,0.34931506849315064,3,1125,4.66,1.0,0.0,0.0,0.0
375,city scrape,40.41239,-3.71197,2,1.0,1.0,0.386986301369863,2,1125,4.73,1.0,0.0,0.0,0.0
376,city scrape,40.40648,-3.70429,2,1.0,1.0,0.0958904109589041,3,1125,4.92,0.0,0.0,1.0,0.0
377,city scrape,40.39963,-3.69485,2,1.0,1.0,0.10616438356164382,2,14,4.8,0.0,0.0,1.0,0.0
378,city scrape,40.42239,-3.70986,4,1.0,1.0,0.273972602739726,2,1125,4.66,1.0,0.0,0.0,0.0
379,city scrape,40.41688,-3.70384,5,2.0,2.0,0.386986301369863,2,90,4.48,1.0,0.0,0.0,0.0
380,city scrape,40.42055,-3.71043,2,1.0,1.0,0.22945205479452052,2,120,4.69,1.0,0.0,0.0,0.0
381,city scrape,40.42806,-3.71993,4,2.0,1.0,0.226027397260274,30,365,5.0,1.0,0.0,0.0,0.0
382,previous scrape,40.4124,-3.71344,4,2.0,4.0,0.3150684931506849,2,7,4.4,1.0,0.0,0.0,0.0
383,city scrape,40.42785,-3.69698,2,1.0,1.0,0.1780821917808219,2,60,4.8,0.0,0.0,1.0,0.0
384,city scrape,40.42409,-3.6671,3,1.0,1.0,0.3321917808219178,6,1125,4.83,1.0,0.0,0.0,0.0
385,city scrape,40.42264,-3.6667,3,1.0,1.0,0.3321917808219178,6,1125,4.61,1.0,0.0,0.0,0.0
386,city scrape,40.41535,-3.7101,3,1.0,2.0,0.16095890410958902,3,1125,4.72,1.0,0.0,0.0,0.0
387,city scrape,40.40981,-3.70444,4,1.0,2.0,0.24315068493150682,4,1125,4.44,1.0,0.0,0.0,0.0
388,city scrape,40.42809,-3.70396,3,1.0,3.0,0.06164383561643835,6,90,4.8,0.0,0.0,1.0,0.0
389,city scrape,40.41142,-3.70903,1,1.0,1.0,0.10273972602739725,1,1125,4.7,0.0,0.0,1.0,0.0
390,city scrape,40.41076,-3.69967,3,1.0,2.0,0.20205479452054792,2,1125,4.35,1.0,0.0,0.0,0.0
391,previous scrape,40.43981,-3.68089,7,2.0,4.0,0.5068493150684931,2,1125,4.73,1.0,0.0,0.0,0.0
392,city scrape,40.42069,-3.6777,6,2.0,4.0,0.44863013698630133,2,1125,4.65,1.0,0.0,0.0,0.0
393,city scrape,40.42703,-3.7041,4,2.0,2.0,0.3150684931506849,17,1112,4.85,1.0,0.0,0.0,0.0
394,city scrape,40.43831,-3.69859,5,2.0,3.0,0.3458904109589041,2,27,4.58,1.0,0.0,0.0,0.0
395,city scrape,40.44656,-3.66016,3,2.0,2.0,0.2808219178082192,7,30,4.87,1.0,0.0,0.0,0.0
396,previous scrape,40.41784,-3.69943,1,1.0,1.0,0.2636986301369863,180,180,5.0,1.0,0.0,0.0,0.0
397,city scrape,40.4034,-3.60575,4,1.0,3.0,0.13356164383561642,2,1125,4.62,1.0,0.0,0.0,0.0
398,previous scrape,40.41312,-3.69776,3,2.0,2.0,0.136986301369863,2,30,4.0,1.0,0.0,0.0,0.0
399,city scrape,40.41495,-3.70061,4,1.0,1.0,0.2842465753424657,4,1125,4.69,1.0,0.0,0.0,0.0
400,city scrape,40.40752,-3.69284,4,2.0,3.0,0.3321917808219178,3,1125,4.57,1.0,0.0,0.0,0.0
401,city scrape,40.422798,-3.703129,5,2.0,3.0,0.4178082191780822,1,1124,4.34,1.0,0.0,0.0,0.0
402,city scrape,40.41014,-3.70096,2,1.0,1.0,0.3013698630136986,3,4,4.8,1.0,0.0,0.0,0.0
403,city scrape,40.4926,-3.65542,2,1.0,1.0,0.10616438356164382,2,7,4.89,0.0,0.0,1.0,0.0
404,previous scrape,40.41156,-3.70848,4,1.0,2.0,0.2054794520547945,3,1125,4.7,1.0,0.0,0.0,0.0
405,city scrape,40.417042,-3.709589,3,1.0,2.0,0.22945205479452052,1,1125,4.9,1.0,0.0,0.0,0.0
406,previous scrape,40.42186,-3.70158,2,1.0,1.0,0.15753424657534246,3,1125,4.47,1.0,0.0,0.0,0.0
407,city scrape,40.40872,-3.70761,2,1.0,1.0,0.2089041095890411,3,1125,4.54,1.0,0.0,0.0,0.0
408,previous scrape,40.41106,-3.71315,10,1.0,1.0,0.3835616438356164,1,1,4.61,1.0,0.0,0.0,0.0
409,previous scrape,40.425,-3.70581,2,1.0,1.0,0.18835616438356162,3,90,4.57,1.0,0.0,0.0,0.0
410,city scrape,40.40819,-3.69989,5,1.0,2.0,0.2089041095890411,3,60,4.38,1.0,0.0,0.0,0.0
411,city scrape,40.4152,-3.70429,4,1.0,2.0,0.32191780821917804,1,1125,4.6,1.0,0.0,0.0,0.0
412,city scrape,40.4204,-3.69744,4,1.0,2.0,0.2773972602739726,1,1125,4.85,1.0,0.0,0.0,0.0
413,city scrape,40.43343,-3.66007,4,2.0,4.0,0.2465753424657534,2,40,5.0,1.0,0.0,0.0,0.0
414,city scrape,40.413128,-3.713299,4,1.0,2.0,0.3390410958904109,1,365,4.73,1.0,0.0,0.0,0.0
415,city scrape,40.4282,-3.704,2,1.0,1.0,0.0547945205479452,6,90,4.54,0.0,0.0,1.0,0.0
416,city scrape,40.4183,-3.69848,1,1.0,1.0,0.0684931506849315,45,365,4.69,0.0,0.0,1.0,0.0
417,city scrape,40.43063,-3.71021,2,1.0,1.0,0.5205479452054794,4,40,4.75,1.0,0.0,0.0,0.0
418,previous scrape,40.40489,-3.69532,4,2.0,2.0,0.1815068493150685,4,25,4.92,1.0,0.0,0.0,0.0
419,city scrape,40.42785,-3.70102,2,1.0,1.0,0.3047945205479452,10,56,4.74,1.0,0.0,0.0,0.0
420,city scrape,40.46396,-3.68005,2,1.0,1.0,0.3424657534246575,1,90,4.55,1.0,0.0,0.0,0.0
421,city scrape,40.41661,-3.70548,3,1.0,2.0,0.38013698630136983,2,40,4.88,1.0,0.0,0.0,0.0
422,city scrape,40.426422819684575,-3.701529517787456,3,1.0,2.0,0.4280821917808219,1,365,4.33,1.0,0.0,0.0,0.0
423,city scrape,40.42318,-3.70166,2,1.0,1.0,0.2054794520547945,2,360,4.65,1.0,0.0,0.0,0.0
424,city scrape,40.41648,-3.70482,2,1.0,1.0,0.4006849315068493,2,30,4.87,1.0,0.0,0.0,0.0
425,city scrape,40.4346,-3.69136,2,1.0,1.0,0.4006849315068493,2,30,5.0,0.0,0.0,1.0,0.0
426,city scrape,40.41343,-3.69733,2,1.0,2.0,0.1780821917808219,7,365,4.7,1.0,0.0,0.0,0.0
427,city scrape,40.40955,-3.71055,3,1.0,2.0,0.17465753424657532,90,1125,4.69,1.0,0.0,0.0,0.0
428,city scrape,40.43817,-3.69863,1,1.0,1.0,0.13356164383561642,1,5,4.86,0.0,0.0,1.0,0.0
429,city scrape,40.40769,-3.70653,4,1.0,2.0,0.2602739726027397,2,1125,4.6,1.0,0.0,0.0,0.0
430,city scrape,40.42055,-3.70332,2,1.0,1.0,0.2636986301369863,3,1125,4.51,1.0,0.0,0.0,0.0
431,previous scrape,40.43068,-3.7008,4,2.0,2.0,0.1780821917808219,1,1125,3.0,1.0,0.0,0.0,0.0
432,city scrape,40.42339324951172,-3.706552982330322,3,1.0,1.0,0.29452054794520544,4,1125,4.75,1.0,0.0,0.0,0.0
433,city scrape,40.43951,-3.6993,4,1.0,2.0,0.48630136986301364,2,1125,4.85,1.0,0.0,0.0,0.0
434,city scrape,40.41862,-3.70474,2,1.0,1.0,0.11986301369863012,2,1125,4.57,0.0,0.0,1.0,0.0
435,city scrape,40.42187,-3.69876,2,1.0,1.0,0.2773972602739726,6,10,4.53,1.0,0.0,0.0,0.0
436,city scrape,40.40498,-3.7006,6,2.0,4.0,0.3904109589041096,2,20,4.54,1.0,0.0,0.0,0.0
437,city scrape,40.42176,-3.7024,6,2.0,3.0,0.5582191780821918,2,1124,4.69,1.0,0.0,0.0,0.0
438,city scrape,40.422,-3.70445,2,1.0,2.0,0.20205479452054792,2,1125,4.66,1.0,0.0,0.0,0.0
439,city scrape,40.42755,-3.70255,1,1.0,1.0,0.04794520547945205,15,30,4.45,0.0,0.0,1.0,0.0
440,city scrape,40.42333,-3.69957,2,1.0,1.0,0.3253424657534246,3,200,4.9,1.0,0.0,0.0,0.0
441,previous scrape,40.42456,-3.696,2,1.0,1.0,0.3835616438356164,4,1125,5.0,1.0,0.0,0.0,0.0
442,city scrape,40.40805,-3.70113,4,2.0,2.0,0.273972602739726,7,33,4.66,1.0,0.0,0.0,0.0
443,city scrape,40.44282,-3.68077,2,1.0,2.0,0.07876712328767123,7,1125,4.89,0.0,0.0,1.0,0.0
444,city scrape,40.41464,-3.70822,2,1.0,1.0,0.5068493150684931,2,15,5.0,1.0,0.0,0.0,0.0
445,city scrape,40.41837,-3.69843,1,1.0,1.0,0.05821917808219178,45,365,4.57,0.0,0.0,1.0,0.0
446,city scrape,40.42448,-3.70263,6,3.0,4.0,0.2773972602739726,2,140,4.5,1.0,0.0,0.0,0.0
447,city scrape,40.424095,-3.709137,5,1.0,3.0,0.3390410958904109,1,1125,4.32,1.0,0.0,0.0,0.0
448,city scrape,40.42155,-3.70451,4,1.0,2.0,0.2773972602739726,3,365,4.34,1.0,0.0,0.0,0.0
449,city scrape,40.41143,-3.70912,2,1.0,1.0,0.1095890410958904,1,1125,4.54,0.0,0.0,1.0,0.0
450,previous scrape,40.40775,-3.7059,4,1.0,2.0,0.14726027397260272,3,30,4.74,1.0,0.0,0.0,0.0
451,city scrape,40.41614,-3.69575,5,1.0,4.0,0.3356164383561644,1,21,4.64,0.0,0.0,1.0,0.0
